epi_week,date,country,state,name_muni,abbrev_state,ibgeID,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,newDeaths_per_100k_inhabitants,newCases_per_100k_inhabitants,deaths_by_totalCases,_source,last_info_date,pop2019
106,2021-02-07,Brazil,SP,Botucatu,SP,3507506,0,84,22,6646,56.70695,4486.59961,0,15.017372369400055,0.01264,SES,2021-07-20,146497
106,2021-02-09,Brazil,SP,Botucatu,SP,3507506,4,88,66,6712,59.40728,4531.15507,2.7304313398909192,45.052117108200164,0.01311,SES,2021-07-20,146497
106,2021-02-10,Brazil,SP,Botucatu,SP,3507506,0,88,40,6752,59.40728,4558.15837,0,27.30431339890919,0.01303,SES,2021-07-20,146497
106,2021-02-11,Brazil,SP,Botucatu,SP,3507506,0,88,45,6797,59.40728,4588.5371,0,30.71735257377284,0.01295,SES,2021-07-20,146497
106,2021-02-12,Brazil,SP,Botucatu,SP,3507506,3,91,138,6935,61.43253,4681.69851,2.047823504918189,94.19988122623671,0.01312,SES,2021-07-20,146497
106,2021-02-13,Brazil,SP,Botucatu,SP,3507506,0,91,13,6948,61.43253,4690.47458,0,8.873901854645487,0.0131,SES,2021-07-20,146497
107,2021-02-15,Brazil,SP,Botucatu,SP,3507506,0,91,3,6951,61.43253,4692.49983,0,2.047823504918189,0.01309,SES,2021-07-20,146497
107,2021-02-16,Brazil,SP,Botucatu,SP,3507506,2,93,140,7091,62.78269,4787.01141,1.3652156699454596,95.56509689618217,0.01312,SES,2021-07-20,146497
107,2021-02-17,Brazil,SP,Botucatu,SP,3507506,0,93,10,7101,62.78269,4793.76224,0,6.826078349727298,0.0131,SES,2021-07-20,146497
107,2021-02-18,Brazil,SP,Botucatu,SP,3507506,2,95,78,7179,64.13286,4846.41869,1.3652156699454596,53.243411127872925,0.01323,SES,2021-07-20,146497
107,2021-02-19,Brazil,SP,Botucatu,SP,3507506,1,96,118,7297,64.80794,4926.07844,0.6826078349727298,80.54772452678212,0.01316,SES,2021-07-20,146497
107,2021-02-20,Brazil,SP,Botucatu,SP,3507506,0,96,67,7364,64.80794,4971.30899,0,45.73472494317289,0.01304,SES,2021-07-20,146497
108,2021-02-21,Brazil,SP,Botucatu,SP,3507506,0,96,3,7367,64.80794,4973.33423,0,2.047823504918189,0.01303,SES,2021-07-20,146497
108,2021-02-22,Brazil,SP,Botucatu,SP,3507506,0,96,9,7376,64.80794,4979.40998,0,6.143470514754568,0.01302,SES,2021-07-20,146497
108,2021-02-23,Brazil,SP,Botucatu,SP,3507506,3,99,154,7530,66.83319,5083.37271,2.047823504918189,105.12160658580038,0.01315,SES,2021-07-20,146497
108,2021-02-24,Brazil,SP,Botucatu,SP,3507506,1,100,34,7564,67.50827,5106.32552,0.6826078349727298,23.20866638907281,0.01322,SES,2021-07-20,146497
108,2021-02-25,Brazil,SP,Botucatu,SP,3507506,0,100,113,7677,67.50827,5182.60987,0,77.13468535191846,0.01303,SES,2021-07-20,146497
108,2021-02-26,Brazil,SP,Botucatu,SP,3507506,0,100,65,7742,67.50827,5226.49025,0,44.369509273227436,0.01292,SES,2021-07-20,146497
108,2021-02-27,Brazil,SP,Botucatu,SP,3507506,4,104,56,7798,70.2086,5264.29488,2.7304313398909192,38.22603875847287,0.01334,SES,2021-07-20,146497
109,2021-02-28,Brazil,SP,Botucatu,SP,3507506,0,104,50,7848,70.2086,5298.04901,0,34.13039174863649,0.01325,SES,2021-07-20,146497
109,2021-03-01,Brazil,SP,Botucatu,SP,3507506,0,104,6,7854,70.2086,5302.09951,0,4.095647009836378,0.01324,SES,2021-07-20,146497
109,2021-03-02,Brazil,SP,Botucatu,SP,3507506,2,106,60,7914,71.55877,5342.60447,1.3652156699454596,40.95647009836379,0.01339,SES,2021-07-20,146497
109,2021-03-03,Brazil,SP,Botucatu,SP,3507506,0,106,6,7920,71.55877,5346.65497,0,4.095647009836378,0.01338,SES,2021-07-20,146497
109,2021-03-04,Brazil,SP,Botucatu,SP,3507506,0,106,81,8001,71.55877,5401.33666,0,55.29123463279111,0.01325,SES,2021-07-20,146497
109,2021-03-05,Brazil,SP,Botucatu,SP,3507506,2,108,82,8083,72.90893,5456.69344,1.3652156699454596,55.97384246776384,0.01336,SES,2021-07-20,146497
109,2021-03-06,Brazil,SP,Botucatu,SP,3507506,0,108,102,8185,72.90893,5525.55188,0,69.62599916721844,0.01319,SES,2021-07-20,146497
110,2021-03-07,Brazil,SP,Botucatu,SP,3507506,0,108,75,8260,72.90893,5576.18308,0,51.19558762295473,0.01308,SES,2021-07-20,146497
110,2021-03-08,Brazil,SP,Botucatu,SP,3507506,0,108,11,8271,72.90893,5583.60899,0,7.508686184700028,0.01306,SES,2021-07-20,146497
110,2021-03-09,Brazil,SP,Botucatu,SP,3507506,0,108,46,8317,72.90893,5614.6628,0,31.39996040874557,0.01299,SES,2021-07-20,146497
110,2021-03-10,Brazil,SP,Botucatu,SP,3507506,3,111,68,8385,74.93418,5660.56842,2.047823504918189,46.41733277814562,0.01324,SES,2021-07-20,146497
110,2021-03-11,Brazil,SP,Botucatu,SP,3507506,2,113,100,8485,76.28434,5728.07669,1.3652156699454596,68.26078349727298,0.01332,SES,2021-07-20,146497
110,2021-03-12,Brazil,SP,Botucatu,SP,3507506,1,114,18,8503,76.95943,5740.22818,0.6826078349727298,12.286941029509135,0.01341,SES,2021-07-20,146497
110,2021-03-13,Brazil,SP,Botucatu,SP,3507506,1,115,115,8618,77.63451,5817.86269,0.6826078349727298,78.49990102186392,0.01334,SES,2021-07-20,146497
111,2021-03-14,Brazil,SP,Botucatu,SP,3507506,0,115,129,8747,77.63451,5904.94836,0,88.05641071148214,0.01315,SES,2021-07-20,146497
111,2021-03-15,Brazil,SP,Botucatu,SP,3507506,3,118,13,8760,79.65976,5913.72443,2.047823504918189,8.873901854645487,0.01347,SES,2021-07-20,146497
111,2021-03-16,Brazil,SP,Botucatu,SP,3507506,0,118,12,8772,79.65976,5921.82542,0,8.191294019672757,0.01345,SES,2021-07-20,146497
111,2021-03-17,Brazil,SP,Botucatu,SP,3507506,3,121,165,8937,81.68501,6033.21407,2.047823504918189,112.63029277050042,0.01354,SES,2021-07-20,146497
111,2021-03-18,Brazil,SP,Botucatu,SP,3507506,3,124,160,9097,83.71025,6141.2273,2.047823504918189,109.21725359563676,0.01363,SES,2021-07-20,146497
111,2021-03-19,Brazil,SP,Botucatu,SP,3507506,1,125,69,9166,84.38534,6187.80801,0.6826078349727298,47.099940613118356,0.01364,SES,2021-07-20,146497
111,2021-03-20,Brazil,SP,Botucatu,SP,3507506,2,127,83,9249,85.7355,6243.83987,1.3652156699454596,56.65645030273657,0.01373,SES,2021-07-20,146497
112,2021-03-21,Brazil,SP,Botucatu,SP,3507506,-1,126,5,9254,85.06042,6247.21528,-0.6826078349727298,3.413039174863649,0.01362,SES,2021-07-20,146497
112,2021-03-22,Brazil,SP,Botucatu,SP,3507506,0,126,4,9258,85.06042,6249.91561,0,2.7304313398909192,0.01361,SES,2021-07-20,146497
112,2021-03-23,Brazil,SP,Botucatu,SP,3507506,6,132,84,9342,89.11092,6306.62256,4.095647009836378,57.3390581377093,0.01413,SES,2021-07-20,146497
112,2021-03-24,Brazil,SP,Botucatu,SP,3507506,1,133,89,9431,89.786,6366.70492,0.6826078349727298,60.75209731257295,0.0141,SES,2021-07-20,146497
112,2021-03-25,Brazil,SP,Botucatu,SP,3507506,0,133,9,9440,89.786,6372.78067,0,6.143470514754568,0.01409,SES,2021-07-20,146497
112,2021-03-26,Brazil,SP,Botucatu,SP,3507506,10,143,190,9630,96.53683,6501.04638,6.826078349727298,129.69548864481865,0.01485,SES,2021-07-20,146497
112,2021-03-27,Brazil,SP,Botucatu,SP,3507506,3,146,139,9769,98.56207,6594.88287,2.047823504918189,94.88248906120944,0.01495,SES,2021-07-20,146497
113,2021-03-28,Brazil,SP,Botucatu,SP,3507506,0,146,4,9773,98.56207,6597.5832,0,2.7304313398909192,0.01494,SES,2021-07-20,146497
113,2021-03-29,Brazil,SP,Botucatu,SP,3507506,1,147,3,9776,99.23716,6599.60845,0.6826078349727298,2.047823504918189,0.01504,SES,2021-07-20,146497
113,2021-03-30,Brazil,SP,Botucatu,SP,3507506,2,149,51,9827,100.58732,6634.03767,1.3652156699454596,34.81299958360922,0.01516,SES,2021-07-20,146497
113,2021-03-31,Brazil,SP,Botucatu,SP,3507506,7,156,103,9930,105.3129,6703.57119,4.7782548448091084,70.30860700219117,0.01571,SES,2021-07-20,146497
113,2021-04-01,Brazil,SP,Botucatu,SP,3507506,1,157,151,10081,105.98798,6805.50867,0.6826078349727298,103.0737830808822,0.01557,SES,2021-07-20,146497
113,2021-04-02,Brazil,SP,Botucatu,SP,3507506,2,159,76,10157,107.33815,6856.81496,1.3652156699454596,51.87819545792746,0.01565,SES,2021-07-20,146497
113,2021-04-03,Brazil,SP,Botucatu,SP,3507506,0,159,11,10168,107.33815,6864.24087,0,7.508686184700028,0.01564,SES,2021-07-20,146497
114,2021-04-04,Brazil,SP,Botucatu,SP,3507506,0,159,3,10171,107.33815,6866.26612,0,2.047823504918189,0.01563,SES,2021-07-20,146497
114,2021-04-05,Brazil,SP,Botucatu,SP,3507506,0,159,10,10181,107.33815,6873.01694,0,6.826078349727298,0.01562,SES,2021-07-20,146497
114,2021-04-06,Brazil,SP,Botucatu,SP,3507506,3,162,113,10294,109.3634,6949.30129,2.047823504918189,77.13468535191846,0.01574,SES,2021-07-20,146497
114,2021-04-07,Brazil,SP,Botucatu,SP,3507506,1,163,75,10369,110.03848,6999.93249,0.6826078349727298,51.19558762295473,0.01572,SES,2021-07-20,146497
114,2021-04-08,Brazil,SP,Botucatu,SP,3507506,2,165,137,10506,111.38865,7092.41882,1.3652156699454596,93.51727339126398,0.01571,SES,2021-07-20,146497
114,2021-04-09,Brazil,SP,Botucatu,SP,3507506,1,166,27,10533,112.06373,7110.64605,0.6826078349727298,18.430411544263702,0.01576,SES,2021-07-20,146497
114,2021-04-10,Brazil,SP,Botucatu,SP,3507506,3,169,43,10576,114.08898,7139.67461,2.047823504918189,29.35213690382738,0.01598,SES,2021-07-20,146497
115,2021-04-11,Brazil,SP,Botucatu,SP,3507506,2,171,53,10629,115.43914,7175.45399,1.3652156699454596,36.178215253554676,0.01609,SES,2021-07-20,146497
115,2021-04-12,Brazil,SP,Botucatu,SP,3507506,3,174,4,10633,117.46439,7178.15432,2.047823504918189,2.7304313398909192,0.01636,SES,2021-07-20,146497
115,2021-04-13,Brazil,SP,Botucatu,SP,3507506,1,175,13,10646,118.13947,7186.9304,0.6826078349727298,8.873901854645487,0.01644,SES,2021-07-20,146497
115,2021-04-14,Brazil,SP,Botucatu,SP,3507506,2,177,14,10660,119.48964,7196.38156,1.3652156699454596,9.556509689618217,0.0166,SES,2021-07-20,146497
115,2021-04-15,Brazil,SP,Botucatu,SP,3507506,0,177,9,10669,119.48964,7202.4573,0,6.143470514754568,0.01659,SES,2021-07-20,146497
115,2021-04-16,Brazil,SP,Botucatu,SP,3507506,3,180,9,10678,121.51489,7208.53305,2.047823504918189,6.143470514754568,0.01686,SES,2021-07-20,146497
115,2021-04-17,Brazil,SP,Botucatu,SP,3507506,3,183,11,10689,123.54013,7215.95895,2.047823504918189,7.508686184700028,0.01712,SES,2021-07-20,146497
116,2021-04-18,Brazil,SP,Botucatu,SP,3507506,0,183,8,10697,123.54013,7221.35962,0,5.4608626797818385,0.01711,SES,2021-07-20,146497
116,2021-04-19,Brazil,SP,Botucatu,SP,3507506,0,183,2,10699,123.54013,7222.70978,0,1.3652156699454596,0.0171,SES,2021-07-20,146497
116,2021-04-20,Brazil,SP,Botucatu,SP,3507506,6,189,16,10715,127.59063,7233.51111,4.095647009836378,10.921725359563677,0.01764,SES,2021-07-20,146497
116,2021-04-21,Brazil,SP,Botucatu,SP,3507506,2,191,23,10738,128.9408,7249.03801,1.3652156699454596,15.699980204372785,0.01779,SES,2021-07-20,146497
116,2021-04-22,Brazil,SP,Botucatu,SP,3507506,1,192,16,10754,129.61588,7259.83933,0.6826078349727298,10.921725359563677,0.01785,SES,2021-07-20,146497
116,2021-04-23,Brazil,SP,Botucatu,SP,3507506,1,193,24,10778,130.29096,7276.04132,0.6826078349727298,16.382588039345514,0.01791,SES,2021-07-20,146497
117,2021-04-25,Brazil,SP,Botucatu,SP,3507506,1,194,25,10803,130.96604,7292.91838,0.6826078349727298,17.065195874318245,0.01796,SES,2021-07-20,146497
117,2021-04-26,Brazil,SP,Botucatu,SP,3507506,0,194,5,10808,130.96604,7296.2938,0,3.413039174863649,0.01795,SES,2021-07-20,146497
117,2021-04-27,Brazil,SP,Botucatu,SP,3507506,3,197,37,10845,132.99129,7321.27186,2.047823504918189,25.256489893991002,0.01817,SES,2021-07-20,146497
117,2021-04-28,Brazil,SP,Botucatu,SP,3507506,2,199,34,10879,134.34146,7344.22467,1.3652156699454596,23.20866638907281,0.01829,SES,2021-07-20,146497
117,2021-04-29,Brazil,SP,Botucatu,SP,3507506,5,204,25,10904,137.71687,7361.10173,3.413039174863649,17.065195874318245,0.01871,SES,2021-07-20,146497
117,2021-04-30,Brazil,SP,Botucatu,SP,3507506,0,204,35,10939,137.71687,7384.72963,0,23.891274224045542,0.01865,SES,2021-07-20,146497
118,2021-05-02,Brazil,SP,Botucatu,SP,3507506,1,205,21,10960,138.39195,7398.90637,0.6826078349727298,14.334764534427325,0.0187,SES,2021-07-20,146497
118,2021-05-03,Brazil,SP,Botucatu,SP,3507506,0,205,8,10968,138.39195,7404.30703,0,5.4608626797818385,0.01869,SES,2021-07-20,146497
118,2021-05-04,Brazil,SP,Botucatu,SP,3507506,2,207,67,11035,139.74212,7449.53757,1.3652156699454596,45.73472494317289,0.01876,SES,2021-07-20,146497
118,2021-05-05,Brazil,SP,Botucatu,SP,3507506,1,208,36,11071,140.4172,7473.84055,0.6826078349727298,24.57388205901827,0.01879,SES,2021-07-20,146497
118,2021-05-06,Brazil,SP,Botucatu,SP,3507506,2,210,54,11125,141.76737,7510.29501,1.3652156699454596,36.860823088527404,0.01888,SES,2021-07-20,146497
118,2021-05-07,Brazil,SP,Botucatu,SP,3507506,0,210,38,11163,141.76737,7535.94815,0,25.93909772896373,0.01881,SES,2021-07-20,146497
118,2021-05-08,Brazil,SP,Botucatu,SP,3507506,1,211,41,11204,142.44245,7563.62654,0.6826078349727298,27.98692123388192,0.01883,SES,2021-07-20,146497
119,2021-05-09,Brazil,SP,Botucatu,SP,3507506,0,211,10,11214,142.44245,7570.37737,0,6.826078349727298,0.01882,SES,2021-07-20,146497
119,2021-05-10,Brazil,SP,Botucatu,SP,3507506,0,211,23,11237,142.44245,7585.90427,0,15.699980204372785,0.01878,SES,2021-07-20,146497
119,2021-05-11,Brazil,SP,Botucatu,SP,3507506,0,211,69,11306,142.44245,7632.48498,0,47.099940613118356,0.01866,SES,2021-07-20,146497
119,2021-05-12,Brazil,SP,Botucatu,SP,3507506,0,211,27,11333,142.44245,7650.71221,0,18.430411544263702,0.01862,SES,2021-07-20,146497
119,2021-05-13,Brazil,SP,Botucatu,SP,3507506,0,211,86,11419,142.44245,7708.76932,0,58.70427380765476,0.01848,SES,2021-07-20,146497
119,2021-05-14,Brazil,SP,Botucatu,SP,3507506,0,211,73,11492,142.44245,7758.05036,0,49.830371953009276,0.01836,SES,2021-07-20,146497
119,2021-05-15,Brazil,SP,Botucatu,SP,3507506,0,211,41,11533,142.44245,7785.72875,0,27.98692123388192,0.0183,SES,2021-07-20,146497
120,2021-05-17,Brazil,SP,Botucatu,SP,3507506,0,211,37,11570,142.44245,7810.70681,0,25.256489893991002,0.01824,SES,2021-07-20,146497
120,2021-05-18,Brazil,SP,Botucatu,SP,3507506,2,213,42,11612,143.79261,7839.06028,1.3652156699454596,28.66952906885465,0.01834,SES,2021-07-20,146497
120,2021-05-19,Brazil,SP,Botucatu,SP,3507506,2,215,51,11663,145.14278,7873.4895,1.3652156699454596,34.81299958360922,0.01843,SES,2021-07-20,146497
120,2021-05-20,Brazil,SP,Botucatu,SP,3507506,2,217,53,11716,146.49295,7909.26889,1.3652156699454596,36.178215253554676,0.01852,SES,2021-07-20,146497
120,2021-05-21,Brazil,SP,Botucatu,SP,3507506,1,218,38,11754,147.16803,7934.92203,0.6826078349727298,25.93909772896373,0.01855,SES,2021-07-20,146497
120,2021-05-22,Brazil,SP,Botucatu,SP,3507506,1,219,45,11799,147.84311,7965.30075,0.6826078349727298,30.71735257377284,0.01856,SES,2021-07-20,146497
121,2021-05-23,Brazil,SP,Botucatu,SP,3507506,0,219,10,11809,147.84311,7972.05158,0,6.826078349727298,0.01855,SES,2021-07-20,146497
121,2021-05-24,Brazil,SP,Botucatu,SP,3507506,1,220,7,11816,148.51819,7976.77716,0.6826078349727298,4.7782548448091084,0.01862,SES,2021-07-20,146497
121,2021-05-25,Brazil,SP,Botucatu,SP,3507506,1,221,82,11898,149.19328,8032.13394,0.6826078349727298,55.97384246776384,0.01857,SES,2021-07-20,146497
121,2021-05-26,Brazil,SP,Botucatu,SP,3507506,3,224,48,11946,151.21852,8064.53791,2.047823504918189,32.76517607869103,0.01875,SES,2021-07-20,146497
121,2021-05-27,Brazil,SP,Botucatu,SP,3507506,2,226,63,12009,152.56869,8107.06812,1.3652156699454596,43.00429360328197,0.01882,SES,2021-07-20,146497
121,2021-05-28,Brazil,SP,Botucatu,SP,3507506,-2,224,-1,12008,151.21852,8106.39303,-1.3652156699454596,-0.6826078349727298,0.01865,SES,2021-07-20,146497
121,2021-05-29,Brazil,SP,Botucatu,SP,3507506,5,229,41,12049,154.59394,8134.07142,3.413039174863649,27.98692123388192,0.01901,SES,2021-07-20,146497
122,2021-05-30,Brazil,SP,Botucatu,SP,3507506,0,229,20,12069,154.59394,8147.57308,0,13.652156699454595,0.01897,SES,2021-07-20,146497
122,2021-05-31,Brazil,SP,Botucatu,SP,3507506,0,229,17,12086,154.59394,8159.04948,0,11.604333194536405,0.01895,SES,2021-07-20,146497
122,2021-06-02,Brazil,SP,Botucatu,SP,3507506,4,233,139,12225,157.29427,8252.88598,2.7304313398909192,94.88248906120944,0.01906,SES,2021-07-20,146497
122,2021-06-03,Brazil,SP,Botucatu,SP,3507506,2,235,68,12293,158.64443,8298.7916,1.3652156699454596,46.41733277814562,0.01912,SES,2021-07-20,146497
122,2021-06-04,Brazil,SP,Botucatu,SP,3507506,0,235,4,12297,158.64443,8301.49193,0,2.7304313398909192,0.01911,SES,2021-07-20,146497
122,2021-06-05,Brazil,SP,Botucatu,SP,3507506,2,237,22,12319,159.9946,8316.34375,1.3652156699454596,15.017372369400055,0.01924,SES,2021-07-20,146497
123,2021-06-06,Brazil,SP,Botucatu,SP,3507506,0,237,8,12327,159.9946,8321.74441,0,5.4608626797818385,0.01923,SES,2021-07-20,146497
123,2021-06-07,Brazil,SP,Botucatu,SP,3507506,0,237,6,12333,159.9946,8325.79491,0,4.095647009836378,0.01922,SES,2021-07-20,146497
123,2021-06-08,Brazil,SP,Botucatu,SP,3507506,5,242,24,12357,163.37001,8341.99689,3.413039174863649,16.382588039345514,0.01958,SES,2021-07-20,146497
123,2021-06-09,Brazil,SP,Botucatu,SP,3507506,4,246,9,12366,166.07034,8348.07264,2.7304313398909192,6.143470514754568,0.01989,SES,2021-07-20,146497
123,2021-06-10,Brazil,SP,Botucatu,SP,3507506,3,249,59,12425,168.09559,8387.90252,2.047823504918189,40.27386226339106,0.02004,SES,2021-07-20,146497
123,2021-06-11,Brazil,SP,Botucatu,SP,3507506,1,250,129,12554,168.77067,8474.98819,0.6826078349727298,88.05641071148214,0.01991,SES,2021-07-20,146497
123,2021-06-12,Brazil,SP,Botucatu,SP,3507506,2,252,101,12655,170.12084,8543.17154,1.3652156699454596,68.94339133224571,0.01991,SES,2021-07-20,146497
124,2021-06-13,Brazil,SP,Botucatu,SP,3507506,0,252,10,12665,170.12084,8549.92237,0,6.826078349727298,0.0199,SES,2021-07-20,146497
124,2021-06-15,Brazil,SP,Botucatu,SP,3507506,2,254,102,12767,171.47101,8618.7808,1.3652156699454596,69.62599916721844,0.0199,SES,2021-07-20,146497
124,2021-06-16,Brazil,SP,Botucatu,SP,3507506,0,254,174,12941,171.47101,8736.24519,0,118.77376328525499,0.01963,SES,2021-07-20,146497
124,2021-06-18,Brazil,SP,Botucatu,SP,3507506,5,259,180,13121,174.84642,8857.76008,3.413039174863649,122.86941029509136,0.01974,SES,2021-07-20,146497
124,2021-06-19,Brazil,SP,Botucatu,SP,3507506,1,260,74,13195,175.5215,8907.7162,0.6826078349727298,50.512979787982005,0.0197,SES,2021-07-20,146497
125,2021-06-20,Brazil,SP,Botucatu,SP,3507506,0,260,12,13207,175.5215,8915.81719,0,8.191294019672757,0.01969,SES,2021-07-20,146497
125,2021-06-21,Brazil,SP,Botucatu,SP,3507506,0,260,9,13216,175.5215,8921.89293,0,6.143470514754568,0.01967,SES,2021-07-20,146497
125,2021-06-22,Brazil,SP,Botucatu,SP,3507506,2,262,114,13330,176.87167,8998.85236,1.3652156699454596,77.81729318689119,0.01965,SES,2021-07-20,146497
125,2021-06-23,Brazil,SP,Botucatu,SP,3507506,2,264,77,13407,178.22183,9050.83373,1.3652156699454596,52.56080329290019,0.01969,SES,2021-07-20,146497
125,2021-06-24,Brazil,SP,Botucatu,SP,3507506,1,265,26,13433,178.89691,9068.38588,0.6826078349727298,17.747803709290974,0.01973,SES,2021-07-20,146497
125,2021-06-25,Brazil,SP,Botucatu,SP,3507506,0,265,349,13782,178.89691,9303.98974,0,238.2301344054827,0.01923,SES,2021-07-20,146497
125,2021-06-26,Brazil,SP,Botucatu,SP,3507506,3,268,520,14302,180.92216,9655.03274,2.047823504918189,354.9560741858195,0.01874,SES,2021-07-20,146497
126,2021-06-27,Brazil,SP,Botucatu,SP,3507506,0,268,8,14310,180.92216,9660.4334,0,5.4608626797818385,0.01873,SES,2021-07-20,146497
126,2021-06-28,Brazil,SP,Botucatu,SP,3507506,0,268,140,14450,180.92216,9754.94498,0,95.56509689618217,0.01855,SES,2021-07-20,146497
126,2021-06-30,Brazil,SP,Botucatu,SP,3507506,3,271,704,15154,182.94741,10230.2032,2.047823504918189,480.5559158208018,0.01788,SES,2021-07-20,146497
126,2021-07-01,Brazil,SP,Botucatu,SP,3507506,0,271,529,15683,182.94741,10587.32195,0,361.09954470057403,0.01728,SES,2021-07-20,146497
126,2021-07-02,Brazil,SP,Botucatu,SP,3507506,1,272,807,16490,183.62249,11132.11368,0.6826078349727298,550.864522822993,0.01649,SES,2021-07-20,146497
126,2021-07-03,Brazil,SP,Botucatu,SP,3507506,2,274,227,16717,184.97266,11285.35746,1.3652156699454596,154.95197853880967,0.01639,SES,2021-07-20,146497
127,2021-07-04,Brazil,SP,Botucatu,SP,3507506,0,274,71,16788,184.97266,11333.28833,0,48.46515628306381,0.01632,SES,2021-07-20,146497
127,2021-07-05,Brazil,SP,Botucatu,SP,3507506,0,274,2,16790,184.97266,11334.63849,0,1.3652156699454596,0.01632,SES,2021-07-20,146497
127,2021-07-06,Brazil,SP,Botucatu,SP,3507506,0,274,56,16846,184.97266,11372.44312,0,38.22603875847287,0.01626,SES,2021-07-20,146497
127,2021-07-07,Brazil,SP,Botucatu,SP,3507506,2,276,212,17058,186.32282,11515.56066,1.3652156699454596,144.7128610142187,0.01618,SES,2021-07-20,146497
127,2021-07-08,Brazil,SP,Botucatu,SP,3507506,1,277,65,17123,186.99791,11559.44103,0.6826078349727298,44.369509273227436,0.01618,SES,2021-07-20,146497
127,2021-07-09,Brazil,SP,Botucatu,SP,3507506,3,280,25,17148,189.02316,11576.3181,2.047823504918189,17.065195874318245,0.01633,SES,2021-07-20,146497
127,2021-07-10,Brazil,SP,Botucatu,SP,3507506,0,280,11,17159,189.02316,11583.74401,0,7.508686184700028,0.01632,SES,2021-07-20,146497
128,2021-07-11,Brazil,SP,Botucatu,SP,3507506,0,280,-1,17158,189.02316,11583.06893,0,-0.6826078349727298,0.01632,SES,2021-07-20,146497
129,2021-07-18,Brazil,SP,Botucatu,SP,3507506,5,285,169,17327,192.39857,11697.1579,3.413039174863649,115.36072411039133,0.01645,SES,2021-07-20,146497
129,2021-07-20,Brazil,SP,Botucatu,SP,3507506,1,286,8,17335,193.07365,11702.55856,0.6826078349727298,5.4608626797818385,0.0165,SES,2021-07-20,146497
129,2021-07-21,Brazil,SP,Botucatu,SP,3507506,0,286,57,17392,193.07365,11741.03828,0,38.908646593445596,0.01644,MS,2021-07-22,146497
129,2021-07-22,Brazil,SP,Botucatu,SP,3507506,1,287,27,17419,193.74873,11759.26551,0.6826078349727298,18.430411544263702,0.01648,MS,2021-07-22,146497
